"No","type","name","price","description","option_keyword","option_name","option_price"
"1938","regular_rolls","Soho Roll","7.5",,"Sushi Fish","Spicy Tuna Inside","4"
"1939","regular_rolls","Soho Roll","7.5",,"Sushi Fish","Spicy Tuna On Top","5"
"1940","regular_rolls","Soho Roll","7.5",,"Sushi Fish","Spicy Yellotail Inside","4"
"1941","regular_rolls","Soho Roll","7.5",,"Sushi Fish","Tuna Inside","4"
"1942","regular_rolls","Soho Roll","7.5",,"Sushi Fish","Tuna On Top","5"
"1943","regular_rolls","Soho Roll","7.5",,"Sushi Fish","Wrapped Rainbow Style","6"
"1944","regular_rolls","Soho Roll","7.5",,"Sushi Fish","Yellowtail Inisde","4"
"1945","regular_rolls","Soho Roll","7.5",,"Sushi Fish","Yellowtail Inisde","5"
"1946","regular_rolls","Soho Roll","7.5",,"Sushi Sauces","Spicy Mayo on  Top","0"
"1947","regular_rolls","Soho Roll","7.5",,"Sushi Sauces","Sweet Sauce On Top","0"
"1948","regular_rolls","Soho Roll","7.5",,"Sushi Sauces","Wasabi Mayo On Top","0"
"1949","regular_rolls","Soho Roll","7.5",,"Sushi Sauces","Soy Sauce","0"
"1950","regular_rolls","Soho Roll","7.5",,"Sushi Sauces","No sauce","0"
"1951","regular_rolls","Soho Roll","7.5",,"Sushi Sauces","Spicy Mayo on Side","0"
"1952","regular_rolls","Soho Roll","7.5",,"Sushi Sauces","Siracha On Side","0"
"1953","regular_rolls","Soho Roll","7.5",,"Sushi Sauces","Sweet Sauce on Side","0"
"1954","regular_rolls","Soho Roll","7.5",,"Sushi Sauces","Crunch On side","1"
"1955","regular_rolls","Soho Roll","7.5",,"Sushi Sauces","Fried Onion On Top","1"
"1956","regular_rolls","Soho Roll","7.5",,"Sushi Sauces","Fried Onion On SIde","1"
"1957","regular_rolls","Soho Roll","7.5",,"Sushi Sauces","Seperate Trays","0"
"1958","regular_rolls","Soho Roll","7.5",,"Sushi Sauces","Sesame On Top","0"
"1959","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Carrot","0"
"1960","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Cucumber","0"
"1961","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Fried Onion","0"
"1962","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Avocado Inside","0"
"1963","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Lemon","0"
"1964","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Lettuce","0"
"1965","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Mango","0"
"1966","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Mushrooms","0"
"1967","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Onions","0"
"1968","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Jalapeno","0"
"1969","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Jalapeno On Top","0"
"1970","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Tomato","0"
"1971","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Pepper","0"
"1972","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Red Onions","0"
"1973","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Sweet Potato","0"
"1974","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Scallion","0"
"1975","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Cashews","0"
"1976","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Oshinko","0"
"1977","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Pear","0"
"1978","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Pineapple","0"
"1979","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Avocado On Top","0"
"1980","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Mango On Top","0"
"1981","regular_rolls","Soho Roll","7.5",,"NO Sushi Vegetables","NO Sweet Potato On Top","0"
"1982","regular_rolls","Wall street Roll","8.45",,"Sushi Option","No Wasabi and No Ginger","0"
"1983","regular_rolls","Wall street Roll","8.45",,"Sushi Option","No Wasabi","0"
"1984","regular_rolls","Wall street Roll","8.45",,"Sushi Option","No Ginger","0"
"1985","regular_rolls","Wall street Roll","8.45",,"Sushi Option","Handroll","0"
"1986","regular_rolls","Wall street Roll","8.45",,"Sushi Option","(Skinny) Less Rice","0"
"1987","regular_rolls","Wall street Roll","8.45",,"Sushi Option","Extra Rice","0"
"1988","regular_rolls","Wall street Roll","8.45",,"Sushi Option","Cut to 10","0"
"1989","regular_rolls","Wall street Roll","8.45",,"Sushi Option","Cut to 6","0"
"1990","regular_rolls","Wall street Roll","8.45",,"Sushi Option","Maki Style","0"
"1991","regular_rolls","Wall street Roll","8.45",,"Sushi Option","Shredded","0"
"1992","regular_rolls","Wall street Roll","8.45",,"Sushi Option","Sandwich Style","0"
"1993","regular_rolls","Wall street Roll","8.45",,"Sushi Option","Extra Wasabi","0"
"1994","regular_rolls","Wall street Roll","8.45",,"Sushi Option","Extra Ginger","0"
"1995","regular_rolls","Wall street Roll","8.45",,"Sushi Option","Extra Spicy","0"
"1996","regular_rolls","Wall street Roll","8.45",,"Sushi Option","Crunch Inside","1"
"1997","regular_rolls","Wall street Roll","8.45",,"Sushi Option","Brown Rice","1"
"1998","regular_rolls","Wall street Roll","8.45",,"Sushi Option","Crunch On Top","1"
"1999","regular_rolls","Wall street Roll","8.45",,"Sushi Option","No Seaweed","1"
"2000","regular_rolls","Wall street Roll","8.45",,"Sushi Option","Cooked","2"
"2001","regular_rolls","Wall street Roll","8.45",,"Sushi Option","No Rice","2"
"2002","regular_rolls","Wall street Roll","8.45",,"Sushi Option","Soy Seaweed","2"
"2003","regular_rolls","Wall street Roll","8.45",,"Sushi Option","Steamed","2"
"2004","regular_rolls","Wall street Roll","8.45",,"Sushi Option","Tempura","3"
"2005","regular_rolls","Wall street Roll","8.45",,"Sushi Option","Wrapped In Cucumber","4"
"2006","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Carrot","1"
"2007","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Cucumber","1"
"2008","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Fried Onion","1"
"2009","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Avocado Inside","1"
"2010","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Lemon","1"
"2011","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Lettuce","1"
"2012","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Mango","1"
"2013","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Mushrooms","1"
"2014","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Onions","1"
"2015","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Jalapeno","1"
"2016","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Jalapeno On Top","1"
"2017","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Tomato","1"
"2018","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Pepper","1"
"2019","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Red Onions","1"
"2020","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Sweet Potato","1"
"2021","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Scallion","1"
"2022","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Cashews","2"
"2023","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Oshinko","2"
"2024","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Pear","2"
"2025","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Pineapple","2"
"2026","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Avocado On Top","3"
"2027","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Mango On Top","3"
"2028","regular_rolls","Wall street Roll","8.45",,"Add Sushi Vegetables","Add Sweet Potato On Top","3"
"2029","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Black Pepper Tuna Inside","4"
"2030","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Black Pepper Tuna on Top","5"
"2031","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Kani Inside","4"
"2032","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Kani On Top","5"
"2033","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Salmon & Avocado On Top","5"
"2034","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Salmon Inside","4"
"2035","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Salmon On Top","5"
"2036","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Smoked Salmon Inside","4"
"2037","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Smoked Salmon On Top","5"
"2038","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Spicy Kani Inside","4"
"2039","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Spicy Kani On Top","5"
"2040","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Spicy Salmon Inside","4"
"2041","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Spicy Salmon On Top","5"
"2042","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Spicy Tuna Inside","4"
"2043","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Spicy Tuna On Top","5"
"2044","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Spicy Yellotail Inside","4"
"2045","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Tuna Inside","4"
"2046","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Tuna On Top","5"
"2047","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Wrapped Rainbow Style","6"
"2048","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Yellowtail Inisde","4"
"2049","regular_rolls","Wall street Roll","8.45",,"Sushi Fish","Yellowtail Inisde","5"
"2050","regular_rolls","Wall street Roll","8.45",,"Sushi Sauces","Spicy Mayo on  Top","0"
"2051","regular_rolls","Wall street Roll","8.45",,"Sushi Sauces","Sweet Sauce On Top","0"
"2052","regular_rolls","Wall street Roll","8.45",,"Sushi Sauces","Wasabi Mayo On Top","0"
"2053","regular_rolls","Wall street Roll","8.45",,"Sushi Sauces","Soy Sauce","0"
"2054","regular_rolls","Wall street Roll","8.45",,"Sushi Sauces","No sauce","0"
"2055","regular_rolls","Wall street Roll","8.45",,"Sushi Sauces","Spicy Mayo on Side","0"
"2056","regular_rolls","Wall street Roll","8.45",,"Sushi Sauces","Siracha On Side","0"
"2057","regular_rolls","Wall street Roll","8.45",,"Sushi Sauces","Sweet Sauce on Side","0"
"2058","regular_rolls","Wall street Roll","8.45",,"Sushi Sauces","Crunch On side","1"
"2059","regular_rolls","Wall street Roll","8.45",,"Sushi Sauces","Fried Onion On Top","1"
"2060","regular_rolls","Wall street Roll","8.45",,"Sushi Sauces","Fried Onion On SIde","1"
"2061","regular_rolls","Wall street Roll","8.45",,"Sushi Sauces","Seperate Trays","0"
"2062","regular_rolls","Wall street Roll","8.45",,"Sushi Sauces","Sesame On Top","0"
"2063","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Carrot","0"
"2064","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Cucumber","0"
"2065","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Fried Onion","0"
"2066","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Avocado Inside","0"
"2067","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Lemon","0"
"2068","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Lettuce","0"
"2069","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Mango","0"
"2070","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Mushrooms","0"
"2071","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Onions","0"
"2072","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Jalapeno","0"
"2073","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Jalapeno On Top","0"
"2074","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Tomato","0"
"2075","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Pepper","0"
"2076","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Red Onions","0"
"2077","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Sweet Potato","0"
"2078","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Scallion","0"
"2079","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Cashews","0"
"2080","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Oshinko","0"
"2081","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Pear","0"
"2082","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Pineapple","0"
"2083","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Avocado On Top","0"
"2084","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Mango On Top","0"
"2085","regular_rolls","Wall street Roll","8.45",,"NO Sushi Vegetables","NO Sweet Potato On Top","0"
"2086","regular_rolls","Salmon Roll","7.99",,"Salmon Roll","Salmon Roll","0"
"2087","regular_rolls","Extra Spicy Mayo (1.5oz)","0.75",,"Extra Spicy Mayo (1.5oz)","Extra Spicy Mayo (1.5oz)","0"
"2088","regular_rolls","Yellowtail Scallion","9.99",,"Yellowtail Scallion","Yellowtail Scallion","0"
"2089","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Carrot","0"
"2090","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Cucumber","0"
"2091","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Fried Onion","0"
"2092","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Avocado Inside","0"
"2093","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Lemon","0"
"2094","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Lettuce","0"
"2095","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Mango","0"
"2096","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Mushrooms","0"
"2097","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Onions","0"
"2098","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Jalapeno","0"
"2099","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Jalapeno On Top","0"
"2100","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Tomato","0"
"2101","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Pepper","0"
"2102","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Red Onions","0"
"2103","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Sweet Potato","0"
"2104","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Scallion","0"
"2105","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Cashews","0"
"2106","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Oshinko","0"
"2107","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Pear","0"
"2108","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Pineapple","0"
"2109","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Avocado On Top","0"
"2110","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Mango On Top","0"
"2111","vegetable_rolls","Vegetable Rolls","6.95",,"NO Sushi Vegetables","NO Sweet Potato On Top","0"
"2112","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","No Wasabi and No Ginger","0"
"2113","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","No Wasabi","0"
"2114","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","No Ginger","0"
"2115","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","Handroll","0"
"2116","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","(Skinny) Less Rice","0"
"2117","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","Extra Rice","0"
"2118","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","Cut to 10","0"
"2119","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","Cut to 6","0"
"2120","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","Maki Style","0"
"2121","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","Shredded","0"
"2122","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","Sandwich Style","0"
"2123","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","Extra Wasabi","0"
"2124","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","Extra Ginger","0"
"2125","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","Extra Spicy","0"
"2126","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","Crunch Inside","1"
"2127","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","Brown Rice","1"
"2128","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","Crunch On Top","1"
"2129","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","No Seaweed","1"
"2130","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","Cooked","2"
"2131","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","No Rice","2"
"2132","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","Soy Seaweed","2"
"2133","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","Steamed","2"
"2134","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","Tempura","3"
"2135","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Option","Wrapped In Cucumber","4"
"2136","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Carrot","1"
"2137","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Cucumber","1"
"2138","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Fried Onion","1"
"2139","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Avocado Inside","1"
"2140","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Lemon","1"
"2141","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Lettuce","1"
"2142","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Mango","1"
"2143","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Mushrooms","1"
"2144","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Onions","1"
"2145","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Jalapeno","1"
"2146","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Jalapeno On Top","1"
"2147","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Tomato","1"
"2148","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Pepper","1"
"2149","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Red Onions","1"
"2150","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Sweet Potato","1"
"2151","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Scallion","1"
"2152","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Cashews","2"
"2153","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Oshinko","2"
"2154","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Pear","2"
"2155","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Pineapple","2"
"2156","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Avocado On Top","3"
"2157","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Mango On Top","3"
"2158","vegetable_rolls","Vegetable Rolls","6.95",,"Add Sushi Vegetables","Add Sweet Potato On Top","3"
"2159","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Sauces","Spicy Mayo on  Top","0"
"2160","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Sauces","Sweet Sauce On Top","0"
"2161","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Sauces","Wasabi Mayo On Top","0"
"2162","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Sauces","Soy Sauce","0"
"2163","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Sauces","No sauce","0"
"2164","vegetable_rolls","Vegetable Rolls","6.95",,"Sushi Sauces","Spicy Mayo on Side","0"
